model,entity_type,layer,group_a,group_b,cosine_sim,same_naming,same_reactivity
phenixace-Chem-R-Faithful,functional_group,0,ether,sulfone,0.719734,0,0
phenixace-Chem-R-Faithful,functional_group,0,ether,sulfoxide,0.703886,0,0
phenixace-Chem-R-Faithful,functional_group,0,ether,thioether,0.840618,0,1
phenixace-Chem-R-Faithful,functional_group,0,ether,thiol,0.76304,0,1
phenixace-Chem-R-Faithful,functional_group,0,imine,ketone,0.622037,0,0
phenixace-Chem-R-Faithful,functional_group,0,imine,nitrile,0.247417,1,1
phenixace-Chem-R-Faithful,functional_group,0,imine,nitro,0.655721,1,1
phenixace-Chem-R-Faithful,functional_group,0,imine,sulfone,0.61995,0,0
phenixace-Chem-R-Faithful,functional_group,0,imine,sulfoxide,0.612775,0,0
phenixace-Chem-R-Faithful,functional_group,0,imine,thioether,0.51996,0,0
phenixace-Chem-R-Faithful,functional_group,0,imine,thiol,0.519206,0,0
phenixace-Chem-R-Faithful,functional_group,0,ketone,nitrile,0.130678,0,0
phenixace-Chem-R-Faithful,functional_group,0,ketone,nitro,0.689972,0,0
phenixace-Chem-R-Faithful,functional_group,0,ketone,sulfone,0.899863,0,0
phenixace-Chem-R-Faithful,functional_group,0,ketone,sulfoxide,0.9232,0,0
phenixace-Chem-R-Faithful,functional_group,0,ketone,thioether,0.669922,0,0
phenixace-Chem-R-Faithful,functional_group,0,ketone,thiol,0.684214,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitrile,nitro,0.338657,1,1
phenixace-Chem-R-Faithful,functional_group,0,nitrile,sulfone,0.176237,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitrile,sulfoxide,0.151105,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitrile,thioether,0.138452,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitrile,thiol,0.14887,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitro,sulfone,0.74526,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitro,sulfoxide,0.6598,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitro,thioether,0.522807,0,0
phenixace-Chem-R-Faithful,functional_group,0,nitro,thiol,0.526759,0,0
phenixace-Chem-R-Faithful,functional_group,0,sulfone,sulfoxide,0.940469,1,1
phenixace-Chem-R-Faithful,functional_group,0,sulfone,thioether,0.800777,1,0
phenixace-Chem-R-Faithful,functional_group,0,sulfone,thiol,0.721346,1,0
phenixace-Chem-R-Faithful,functional_group,0,sulfoxide,thioether,0.805703,1,0
phenixace-Chem-R-Faithful,functional_group,0,sulfoxide,thiol,0.748685,1,0
phenixace-Chem-R-Faithful,functional_group,0,thioether,thiol,0.788745,1,1
phenixace-Chem-R-Faithful,functional_group,8,alcohol,aldehyde,0.593902,1,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,alkyl bromide,0.586957,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,alkyl chloride,0.569297,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,alkyl fluoride,0.603776,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,alkyl iodide,0.526382,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,amide,0.638988,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,amine,0.843951,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,carboxylic acid,0.682211,1,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,ester,0.737203,1,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,ether,0.662293,1,1
phenixace-Chem-R-Faithful,functional_group,8,alcohol,imine,0.644908,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,ketone,0.826625,1,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,nitrile,0.606957,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,nitro,0.541209,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,sulfone,0.666507,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,sulfoxide,0.676782,0,0
phenixace-Chem-R-Faithful,functional_group,8,alcohol,thioether,0.634641,0,1
phenixace-Chem-R-Faithful,functional_group,8,alcohol,thiol,0.823131,0,1
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,alkyl bromide,0.442338,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,alkyl chloride,0.441222,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,alkyl fluoride,0.411288,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,alkyl iodide,0.451958,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,amide,0.734573,0,1
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,amine,0.545998,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,carboxylic acid,0.728161,1,1
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,ester,0.601046,1,1
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,ether,0.384879,1,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,imine,0.707149,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,ketone,0.642734,1,1
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,nitrile,0.630947,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,nitro,0.437497,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,sulfone,0.512937,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,sulfoxide,0.526246,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,thioether,0.40989,0,0
phenixace-Chem-R-Faithful,functional_group,8,aldehyde,thiol,0.537525,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,alkyl chloride,0.934625,1,1
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,alkyl fluoride,0.908105,1,1
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,alkyl iodide,0.889607,1,1
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,amide,0.4651,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,amine,0.568557,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,carboxylic acid,0.482956,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,ester,0.515118,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,ether,0.795826,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,imine,0.589204,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,ketone,0.548235,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,nitrile,0.529203,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,nitro,0.743439,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,sulfone,0.535013,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,sulfoxide,0.559586,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,thioether,0.758497,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl bromide,thiol,0.642335,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,alkyl fluoride,0.913221,1,1
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,alkyl iodide,0.868391,1,1
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,amide,0.47492,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,amine,0.556154,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,carboxylic acid,0.48868,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,ester,0.481576,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,ether,0.799788,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,imine,0.567211,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,ketone,0.545718,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,nitrile,0.519451,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,nitro,0.740964,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,sulfone,0.518176,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,sulfoxide,0.533698,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,thioether,0.765085,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl chloride,thiol,0.608764,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,alkyl iodide,0.86516,1,1
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,amide,0.456948,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,amine,0.582225,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,carboxylic acid,0.458211,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,ester,0.498858,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,ether,0.846533,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,imine,0.557632,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,ketone,0.555003,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,nitrile,0.525542,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,nitro,0.744614,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,sulfone,0.568964,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,sulfoxide,0.585692,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,thioether,0.818215,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl fluoride,thiol,0.65902,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,amide,0.427488,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,amine,0.541438,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,carboxylic acid,0.430457,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,ester,0.446714,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,ether,0.756563,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,imine,0.574419,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,ketone,0.471012,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,nitrile,0.460229,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,nitro,0.735191,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,sulfone,0.490433,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,sulfoxide,0.516978,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,thioether,0.69341,0,0
phenixace-Chem-R-Faithful,functional_group,8,alkyl iodide,thiol,0.613248,0,0
phenixace-Chem-R-Faithful,functional_group,8,amide,amine,0.67567,1,0
phenixace-Chem-R-Faithful,functional_group,8,amide,carboxylic acid,0.838102,0,1
phenixace-Chem-R-Faithful,functional_group,8,amide,ester,0.750064,0,1
phenixace-Chem-R-Faithful,functional_group,8,amide,ether,0.470347,0,0
phenixace-Chem-R-Faithful,functional_group,8,amide,imine,0.715744,1,0
phenixace-Chem-R-Faithful,functional_group,8,amide,ketone,0.717098,0,1
phenixace-Chem-R-Faithful,functional_group,8,amide,nitrile,0.68198,1,0
phenixace-Chem-R-Faithful,functional_group,8,amide,nitro,0.540596,1,0
phenixace-Chem-R-Faithful,functional_group,8,amide,sulfone,0.667858,0,0
phenixace-Chem-R-Faithful,functional_group,8,amide,sulfoxide,0.6683,0,0
phenixace-Chem-R-Faithful,functional_group,8,amide,thioether,0.502443,0,0
phenixace-Chem-R-Faithful,functional_group,8,amide,thiol,0.597103,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,carboxylic acid,0.614686,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,ester,0.652034,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,ether,0.629388,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,imine,0.72396,1,1
phenixace-Chem-R-Faithful,functional_group,8,amine,ketone,0.756015,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,nitrile,0.605291,1,1
phenixace-Chem-R-Faithful,functional_group,8,amine,nitro,0.54796,1,1
phenixace-Chem-R-Faithful,functional_group,8,amine,sulfone,0.665077,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,sulfoxide,0.680443,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,thioether,0.640393,0,0
phenixace-Chem-R-Faithful,functional_group,8,amine,thiol,0.803738,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,ester,0.730875,1,1
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,ether,0.428948,1,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,imine,0.633733,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,ketone,0.732435,1,1
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,nitrile,0.65059,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,nitro,0.551633,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,sulfone,0.624389,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,sulfoxide,0.606938,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,thioether,0.452632,0,0
phenixace-Chem-R-Faithful,functional_group,8,carboxylic acid,thiol,0.617313,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,ether,0.599017,1,0
phenixace-Chem-R-Faithful,functional_group,8,ester,imine,0.668788,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,ketone,0.782466,1,1
phenixace-Chem-R-Faithful,functional_group,8,ester,nitrile,0.6259,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,nitro,0.533747,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,sulfone,0.762263,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,sulfoxide,0.753165,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,thioether,0.595536,0,0
phenixace-Chem-R-Faithful,functional_group,8,ester,thiol,0.68598,0,0
phenixace-Chem-R-Faithful,functional_group,8,ether,imine,0.583107,0,0
phenixace-Chem-R-Faithful,functional_group,8,ether,ketone,0.600156,1,0
phenixace-Chem-R-Faithful,functional_group,8,ether,nitrile,0.471746,0,0
phenixace-Chem-R-Faithful,functional_group,8,ether,nitro,0.686118,0,0
phenixace-Chem-R-Faithful,functional_group,8,ether,sulfone,0.610463,0,0
phenixace-Chem-R-Faithful,functional_group,8,ether,sulfoxide,0.623321,0,0
phenixace-Chem-R-Faithful,functional_group,8,ether,thioether,0.857089,0,1
phenixace-Chem-R-Faithful,functional_group,8,ether,thiol,0.677695,0,1
phenixace-Chem-R-Faithful,functional_group,8,imine,ketone,0.669189,0,0
phenixace-Chem-R-Faithful,functional_group,8,imine,nitrile,0.666623,1,1
phenixace-Chem-R-Faithful,functional_group,8,imine,nitro,0.553877,1,1
phenixace-Chem-R-Faithful,functional_group,8,imine,sulfone,0.653957,0,0
phenixace-Chem-R-Faithful,functional_group,8,imine,sulfoxide,0.678917,0,0
phenixace-Chem-R-Faithful,functional_group,8,imine,thioether,0.59893,0,0
phenixace-Chem-R-Faithful,functional_group,8,imine,thiol,0.687972,0,0
phenixace-Chem-R-Faithful,functional_group,8,ketone,nitrile,0.647706,0,0
phenixace-Chem-R-Faithful,functional_group,8,ketone,nitro,0.586951,0,0
phenixace-Chem-R-Faithful,functional_group,8,ketone,sulfone,0.723123,0,0
phenixace-Chem-R-Faithful,functional_group,8,ketone,sulfoxide,0.714522,0,0
phenixace-Chem-R-Faithful,functional_group,8,ketone,thioether,0.617053,0,0
phenixace-Chem-R-Faithful,functional_group,8,ketone,thiol,0.720395,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitrile,nitro,0.510444,1,1
phenixace-Chem-R-Faithful,functional_group,8,nitrile,sulfone,0.580011,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitrile,sulfoxide,0.574389,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitrile,thioether,0.522699,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitrile,thiol,0.613708,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitro,sulfone,0.615466,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitro,sulfoxide,0.595877,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitro,thioether,0.694421,0,0
phenixace-Chem-R-Faithful,functional_group,8,nitro,thiol,0.567616,0,0
phenixace-Chem-R-Faithful,functional_group,8,sulfone,sulfoxide,0.945914,1,1
phenixace-Chem-R-Faithful,functional_group,8,sulfone,thioether,0.69301,1,0
phenixace-Chem-R-Faithful,functional_group,8,sulfone,thiol,0.736528,1,0
phenixace-Chem-R-Faithful,functional_group,8,sulfoxide,thioether,0.697537,1,0
phenixace-Chem-R-Faithful,functional_group,8,sulfoxide,thiol,0.757199,1,0
phenixace-Chem-R-Faithful,functional_group,8,thioether,thiol,0.695789,1,1
phenixace-Chem-R-Faithful,functional_group,16,alcohol,aldehyde,0.702272,1,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,alkyl bromide,0.601799,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,alkyl chloride,0.609515,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,alkyl fluoride,0.618843,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,alkyl iodide,0.613942,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,amide,0.680019,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,amine,0.7829,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,carboxylic acid,0.713027,1,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,ester,0.636183,1,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,ether,0.686763,1,1
phenixace-Chem-R-Faithful,functional_group,16,alcohol,imine,0.572408,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,ketone,0.693121,1,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,nitrile,0.646407,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,nitro,0.625163,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,sulfone,0.588767,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,sulfoxide,0.641762,0,0
phenixace-Chem-R-Faithful,functional_group,16,alcohol,thioether,0.609303,0,1
phenixace-Chem-R-Faithful,functional_group,16,alcohol,thiol,0.773634,0,1
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,alkyl bromide,0.623491,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,alkyl chloride,0.593131,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,alkyl fluoride,0.56642,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,alkyl iodide,0.61266,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,amide,0.751416,0,1
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,amine,0.639711,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,carboxylic acid,0.774445,1,1
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,ester,0.630387,1,1
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,ether,0.547151,1,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,imine,0.736304,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,ketone,0.724572,1,1
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,nitrile,0.76773,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,nitro,0.620507,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,sulfone,0.59591,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,sulfoxide,0.656439,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,thioether,0.564301,0,0
phenixace-Chem-R-Faithful,functional_group,16,aldehyde,thiol,0.662418,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,alkyl chloride,0.952228,1,1
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,alkyl fluoride,0.893989,1,1
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,alkyl iodide,0.937714,1,1
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,amide,0.534066,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,amine,0.590359,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,carboxylic acid,0.553256,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,ester,0.520422,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,ether,0.693531,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,imine,0.586231,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,ketone,0.468782,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,nitrile,0.672451,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,nitro,0.731261,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,sulfone,0.593052,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,sulfoxide,0.623848,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,thioether,0.795268,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl bromide,thiol,0.714595,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,alkyl fluoride,0.924463,1,1
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,alkyl iodide,0.920491,1,1
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,amide,0.518673,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,amine,0.58542,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,carboxylic acid,0.529432,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,ester,0.487088,0,0
phenixace-Chem-R-Faithful,functional_group,16,alkyl chloride,ether,0.705883,0,0
